5.015800000000000258e-01,5.009200000000000319e-01,4.961599999999999899e-01,4.989000000000000101e-01,5.032200000000000006e-01,4.985999999999999877e-01,5.005800000000000249e-01,4.948400000000000021e-01,5.013600000000000279e-01,4.984999999999999987e-01,4.982199999999999962e-01,5.013600000000000279e-01,5.019400000000000528e-01,5.019200000000000328e-01,5.018599999999999728e-01,4.985200000000000187e-01,4.959200000000000275e-01,4.979000000000000092e-01,5.008599999999999719e-01,5.002600000000000380e-01,4.955800000000000205e-01,5.000200000000000200e-01,4.995800000000000241e-01,4.995600000000000041e-01
5.026599999999999957e-01,5.005600000000000049e-01,4.943199999999999816e-01,4.970200000000000173e-01,4.992599999999999816e-01,5.022400000000000198e-01,5.026000000000000467e-01,4.989399999999999946e-01,4.988400000000000056e-01,5.010200000000000209e-01,4.965200000000000169e-01,4.986200000000000077e-01,5.050400000000000444e-01,4.987199999999999966e-01,5.041400000000000325e-01,4.998000000000000220e-01,4.980999999999999872e-01,5.006199999999999539e-01,5.010400000000000409e-01,5.007800000000000029e-01,4.963600000000000234e-01,4.952799999999999980e-01,5.017599999999999838e-01,5.011799999999999589e-01
5.017200000000000548e-01,4.964000000000000079e-01,5.054400000000000004e-01,4.995600000000000041e-01,4.997800000000000020e-01,4.956200000000000050e-01,4.981800000000000117e-01,4.995200000000000196e-01,5.013999999999999568e-01,4.944000000000000061e-01,4.983000000000000207e-01,5.019000000000000128e-01,5.007200000000000539e-01,5.031600000000000517e-01,4.973600000000000243e-01,5.011799999999999589e-01,5.016000000000000458e-01,4.987800000000000011e-01,4.998799999999999910e-01,4.984199999999999742e-01,5.022600000000000398e-01,5.014800000000000368e-01,4.988600000000000256e-01,4.994799999999999796e-01
5.001799999999999580e-01,4.991399999999999726e-01,4.986200000000000077e-01,5.021400000000000308e-01,4.996200000000000085e-01,5.023800000000000487e-01,5.003600000000000270e-01,4.989399999999999946e-01,5.008799999999999919e-01,4.995399999999999840e-01,4.977599999999999802e-01,4.963600000000000234e-01,4.982400000000000162e-01,5.004999999999999449e-01,4.997199999999999975e-01,5.014999999999999458e-01,5.002999999999999670e-01,5.013800000000000479e-01,5.026399999999999757e-01,4.978000000000000203e-01,4.993199999999999861e-01,4.951800000000000090e-01,5.009000000000000119e-01,5.012400000000000189e-01
5.007800000000000029e-01,4.972400000000000153e-01,4.995800000000000241e-01,5.020799999999999708e-01,5.020999999999999908e-01,5.011600000000000499e-01,4.984799999999999787e-01,4.981800000000000117e-01,5.034600000000000186e-01,5.002199999999999980e-01,5.000400000000000400e-01,4.989199999999999746e-01,5.001999999999999780e-01,4.979000000000000092e-01,4.989999999999999991e-01,5.000999999999999890e-01,5.010599999999999499e-01,5.004600000000000160e-01,5.044399999999999995e-01,4.998199999999999865e-01,4.950800000000000201e-01,5.013800000000000479e-01,4.978400000000000047e-01,5.011600000000000499e-01
4.961999999999999744e-01,5.025199999999999667e-01,5.016199999999999548e-01,4.995600000000000041e-01,5.008399999999999519e-01,5.043800000000000505e-01,4.997400000000000175e-01,4.997199999999999975e-01,5.035600000000000076e-01,5.009799999999999809e-01,5.011200000000000099e-01,5.001799999999999580e-01,5.013400000000000079e-01,4.958000000000000185e-01,5.000799999999999690e-01,5.023600000000000287e-01,4.976800000000000113e-01,5.019200000000000328e-01,4.963400000000000034e-01,5.056199999999999584e-01,4.988799999999999901e-01,4.969999999999999973e-01,5.016000000000000458e-01,5.006800000000000139e-01
4.971599999999999908e-01,4.968799999999999883e-01,4.975399999999999823e-01,4.966599999999999904e-01,4.981400000000000272e-01,4.961400000000000254e-01,5.034999999999999476e-01,4.985999999999999877e-01,5.034800000000000386e-01,5.013999999999999568e-01,4.965200000000000169e-01,4.977800000000000002e-01,4.967599999999999794e-01,4.988199999999999856e-01,4.959399999999999920e-01,4.986400000000000277e-01,4.993600000000000261e-01,5.043400000000000105e-01,4.994000000000000106e-01,5.016399999999999748e-01,4.995800000000000241e-01,4.996399999999999730e-01,4.995200000000000196e-01,5.033600000000000296e-01
4.987800000000000011e-01,5.014199999999999768e-01,5.010799999999999699e-01,5.004199999999999759e-01,4.997199999999999975e-01,5.011799999999999589e-01,5.022799999999999487e-01,5.028799999999999937e-01,5.019200000000000328e-01,4.993000000000000216e-01,5.001400000000000290e-01,4.977199999999999958e-01,5.023600000000000287e-01,5.008799999999999919e-01,4.982400000000000162e-01,5.017800000000000038e-01,4.962400000000000144e-01,5.002999999999999670e-01,5.003199999999999870e-01,4.965600000000000014e-01,5.019000000000000128e-01,4.986400000000000277e-01,4.976599999999999913e-01,5.002400000000000180e-01
5.003800000000000470e-01,4.965200000000000169e-01,4.969600000000000128e-01,4.995800000000000241e-01,5.002400000000000180e-01,5.000200000000000200e-01,4.971200000000000063e-01,4.959399999999999920e-01,5.035600000000000076e-01,4.972199999999999953e-01,5.018399999999999528e-01,4.999199999999999755e-01,4.995600000000000041e-01,5.028799999999999937e-01,4.973799999999999888e-01,4.995999999999999885e-01,4.993000000000000216e-01,4.975399999999999823e-01,5.010799999999999699e-01,4.991800000000000126e-01,5.026399999999999757e-01,4.974600000000000133e-01,5.002600000000000380e-01,5.011799999999999589e-01
4.982400000000000162e-01,4.998400000000000065e-01,5.020999999999999908e-01,5.002799999999999470e-01,5.048200000000000465e-01,5.035399999999999876e-01,5.003999999999999559e-01,4.999600000000000155e-01,4.990999999999999881e-01,5.019400000000000528e-01,4.972599999999999798e-01,5.013199999999999878e-01,4.979799999999999782e-01,5.033400000000000096e-01,5.012999999999999678e-01,5.010000000000000009e-01,4.987400000000000166e-01,4.964399999999999924e-01,5.028200000000000447e-01,4.969000000000000083e-01,4.966999999999999749e-01,4.979999999999999982e-01,5.018799999999999928e-01,4.992800000000000016e-01
